date,source,category_l1,category_l2,keyword,ratio,rescaled,batch_id,gender,age_group,cid,is_anchor
2026-07-12,naver_datalab_category,패션의류,,,95.53095,1.0,cat_b01,,,50000000,True
2026-07-12,naver_datalab_category,패션의류,여성의류,,59.77962,0.6257618080841864,cat_b01,,,50000167,False
2026-07-12,naver_datalab_category,패션의류,남성의류,,24.39403,0.25535211363437715,cat_b01,,,50000169,False
2026-07-13,naver_datalab_category,패션의류,,,76.46148,1.0,cat_b01,,,50000000,True
2026-07-13,naver_datalab_category,패션의류,여성의류,,46.94967,0.6140303588159686,cat_b01,,,50000167,False
2026-07-13,naver_datalab_category,패션의류,남성의류,,20.0041,0.2616232382632406,cat_b01,,,50000169,False
2026-07-14,naver_datalab_category,패션의류,,,74.57243,1.0,cat_b01,,,50000000,True
2026-07-14,naver_datalab_category,패션의류,여성의류,,46.64182,0.6254566198258525,cat_b01,,,50000167,False
2026-07-14,naver_datalab_category,패션의류,남성의류,,19.09776,0.25609679073083713,cat_b01,,,50000169,False
2026-07-15,naver_datalab_category,패션의류,,,71.48335,1.0,cat_b01,,,50000000,True
2026-07-15,naver_datalab_category,패션의류,여성의류,,45.00844,0.629635292694033,cat_b01,,,50000167,False
2026-07-15,naver_datalab_category,패션의류,남성의류,,18.30551,0.2560807516715431,cat_b01,,,50000169,False
2026-07-16,naver_datalab_category,패션의류,,,66.49051,1.0,cat_b01,,,50000000,True
2026-07-16,naver_datalab_category,패션의류,여성의류,,42.49662,0.6391381266288979,cat_b01,,,50000167,False
2026-07-16,naver_datalab_category,패션의류,남성의류,,16.17366,0.24324764541586463,cat_b01,,,50000169,False
2026-07-17,naver_datalab_category,패션의류,,,74.90488,1.0,cat_b01,,,50000000,True
2026-07-17,naver_datalab_category,패션의류,여성의류,,48.22608,0.6438309493320061,cat_b01,,,50000167,False
2026-07-17,naver_datalab_category,패션의류,남성의류,,18.30527,0.24438020593584822,cat_b01,,,50000169,False
2026-07-18,naver_datalab_category,패션의류,,,75.67792,1.0,cat_b01,,,50000000,True
2026-07-18,naver_datalab_category,패션의류,여성의류,,48.25791,0.6376748990987068,cat_b01,,,50000167,False
2026-07-18,naver_datalab_category,패션의류,남성의류,,19.06263,0.25189156890147085,cat_b01,,,50000169,False
2026-07-19,naver_datalab_category,패션의류,,,82.48617,1.0,cat_b01,,,50000000,True
2026-07-19,naver_datalab_category,패션의류,여성의류,,51.27134,0.6215749864492436,cat_b01,,,50000167,False
2026-07-19,naver_datalab_category,패션의류,남성의류,,21.82175,0.26455040887460285,cat_b01,,,50000169,False
2026-07-20,naver_datalab_category,패션의류,,,68.25068,1.0,cat_b01,,,50000000,True
2026-07-20,naver_datalab_category,패션의류,여성의류,,42.09736,0.6168049900748241,cat_b01,,,50000167,False
2026-07-20,naver_datalab_category,패션의류,남성의류,,18.13691,0.2657396234000892,cat_b01,,,50000169,False
2026-07-21,naver_datalab_category,패션의류,,,68.94637,1.0,cat_b01,,,50000000,True
2026-07-21,naver_datalab_category,패션의류,여성의류,,42.62301,0.6182052804230302,cat_b01,,,50000167,False
2026-07-21,naver_datalab_category,패션의류,남성의류,,18.32818,0.26583241438236704,cat_b01,,,50000169,False
2026-07-22,naver_datalab_category,패션의류,,,72.87908,1.0,cat_b01,,,50000000,True
2026-07-22,naver_datalab_category,패션의류,여성의류,,45.19971,0.6202014350345806,cat_b01,,,50000167,False
2026-07-22,naver_datalab_category,패션의류,남성의류,,18.98794,0.2605403361293803,cat_b01,,,50000169,False
2026-07-23,naver_datalab_category,패션의류,,,74.01599,1.0,cat_b01,,,50000000,True
2026-07-23,naver_datalab_category,패션의류,여성의류,,46.44991,0.62756588137239,cat_b01,,,50000167,False
2026-07-23,naver_datalab_category,패션의류,남성의류,,18.88904,0.25520215294019577,cat_b01,,,50000169,False
2026-07-24,naver_datalab_category,패션의류,,,70.7223,1.0,cat_b01,,,50000000,True
2026-07-24,naver_datalab_category,패션의류,여성의류,,44.26893,0.6259543312363992,cat_b01,,,50000167,False
2026-07-24,naver_datalab_category,패션의류,남성의류,,17.94822,0.25378444988355864,cat_b01,,,50000169,False
2026-07-25,naver_datalab_category,패션의류,,,78.01278,1.0,cat_b01,,,50000000,True
2026-07-25,naver_datalab_category,패션의류,여성의류,,48.98134,0.6278630244941918,cat_b01,,,50000167,False
2026-07-25,naver_datalab_category,패션의류,남성의류,,20.03248,0.25678459349865496,cat_b01,,,50000169,False
2026-07-26,naver_datalab_category,패션의류,,,87.86557,1.0,cat_b01,,,50000000,True
2026-07-26,naver_datalab_category,패션의류,여성의류,,54.13547,0.6161169841611452,cat_b01,,,50000167,False
2026-07-26,naver_datalab_category,패션의류,남성의류,,23.2957,0.2651288781259827,cat_b01,,,50000169,False
2026-07-27,naver_datalab_category,패션의류,,,74.30985,1.0,cat_b01,,,50000000,True
2026-07-27,naver_datalab_category,패션의류,여성의류,,46.41566,0.6246232498114315,cat_b01,,,50000167,False
2026-07-27,naver_datalab_category,패션의류,남성의류,,19.35182,0.26042065755751087,cat_b01,,,50000169,False
2026-07-28,naver_datalab_category,패션의류,,,72.43487,1.0,cat_b01,,,50000000,True
2026-07-28,naver_datalab_category,패션의류,여성의류,,45.83646,0.6327955030498432,cat_b01,,,50000167,False
2026-07-28,naver_datalab_category,패션의류,남성의류,,18.31862,0.2528978101292927,cat_b01,,,50000169,False
2026-07-29,naver_datalab_category,패션의류,,,70.60202,1.0,cat_b01,,,50000000,True
2026-07-29,naver_datalab_category,패션의류,여성의류,,45.01366,0.6375690100651512,cat_b01,,,50000167,False
2026-07-29,naver_datalab_category,패션의류,남성의류,,17.58256,0.24903763376741914,cat_b01,,,50000169,False
2026-07-30,naver_datalab_category,패션의류,,,67.29795,1.0,cat_b01,,,50000000,True
2026-07-30,naver_datalab_category,패션의류,여성의류,,43.13997,0.641029481581534,cat_b01,,,50000167,False
2026-07-30,naver_datalab_category,패션의류,남성의류,,16.49324,0.24507789613205158,cat_b01,,,50000169,False
2026-07-31,naver_datalab_category,패션의류,,,63.45578,1.0,cat_b01,,,50000000,True
2026-07-31,naver_datalab_category,패션의류,여성의류,,41.00249,0.6461584744526031,cat_b01,,,50000167,False
2026-07-31,naver_datalab_category,패션의류,남성의류,,15.29506,0.24103493803086182,cat_b01,,,50000169,False
2026-07-01,naver_datalab_category,패션의류,,,76.40127,1.0,cat_b02,,,50000000,True
2026-07-01,naver_datalab_category,패션잡화,여성신발,,17.44235,0.2282992154449789,cat_b02,,,50000173,False
2026-07-01,naver_datalab_category,패션잡화,남성신발,,14.69223,0.19230347872489556,cat_b02,,,50000174,False
2026-07-02,naver_datalab_category,패션의류,,,74.58184,1.0,cat_b02,,,50000000,True
2026-07-02,naver_datalab_category,패션잡화,여성신발,,16.78388,0.22503976839402193,cat_b02,,,50000173,False
2026-07-02,naver_datalab_category,패션잡화,남성신발,,13.59784,0.18232105831660897,cat_b02,,,50000174,False
2026-07-03,naver_datalab_category,패션의류,,,71.90553,1.0,cat_b02,,,50000000,True
2026-07-03,naver_datalab_category,패션잡화,여성신발,,15.99686,0.2224705109607008,cat_b02,,,50000173,False
2026-07-03,naver_datalab_category,패션잡화,남성신발,,13.06632,0.18171509201030853,cat_b02,,,50000174,False
2026-07-04,naver_datalab_category,패션의류,,,84.20099,1.0,cat_b02,,,50000000,True
2026-07-04,naver_datalab_category,패션잡화,여성신발,,18.35656,0.21800883813836394,cat_b02,,,50000173,False
2026-07-04,naver_datalab_category,패션잡화,남성신발,,14.71659,0.1747792989132313,cat_b02,,,50000174,False
2026-07-05,naver_datalab_category,패션의류,,,100.0,1.0,cat_b02,,,50000000,True
2026-07-05,naver_datalab_category,패션잡화,여성신발,,20.79876,0.20798760000000002,cat_b02,,,50000173,False
2026-07-05,naver_datalab_category,패션잡화,남성신발,,17.92997,0.1792997,cat_b02,,,50000174,False
2026-07-06,naver_datalab_category,패션의류,,,79.24722,1.0,cat_b02,,,50000000,True
2026-07-06,naver_datalab_category,패션잡화,여성신발,,16.94227,0.2137900862642248,cat_b02,,,50000173,False
2026-07-06,naver_datalab_category,패션잡화,남성신발,,15.13217,0.1909489064726813,cat_b02,,,50000174,False
2026-07-07,naver_datalab_category,패션의류,,,83.46285,1.0,cat_b02,,,50000000,True
2026-07-07,naver_datalab_category,패션잡화,여성신발,,17.8113,0.21340392761569965,cat_b02,,,50000173,False
2026-07-07,naver_datalab_category,패션잡화,남성신발,,15.35262,0.18394555182335615,cat_b02,,,50000174,False
2026-07-08,naver_datalab_category,패션의류,,,82.47571,1.0,cat_b02,,,50000000,True
2026-07-08,naver_datalab_category,패션잡화,여성신발,,18.09205,0.21936216129573177,cat_b02,,,50000173,False
2026-07-08,naver_datalab_category,패션잡화,남성신발,,15.27882,0.1852523609678534,cat_b02,,,50000174,False
2026-07-09,naver_datalab_category,패션의류,,,78.77777,1.0,cat_b02,,,50000000,True
2026-07-09,naver_datalab_category,패션잡화,여성신발,,17.5258,0.22247139008885375,cat_b02,,,50000173,False
2026-07-09,naver_datalab_category,패션잡화,남성신발,,14.9885,0.1902630653292166,cat_b02,,,50000174,False
2026-07-10,naver_datalab_category,패션의류,,,68.58425,1.0,cat_b02,,,50000000,True
2026-07-10,naver_datalab_category,패션잡화,여성신발,,14.38342,0.20971899525036725,cat_b02,,,50000173,False
2026-07-10,naver_datalab_category,패션잡화,남성신발,,12.34539,0.18000328063658932,cat_b02,,,50000174,False
2026-07-11,naver_datalab_category,패션의류,,,78.21225,1.0,cat_b02,,,50000000,True
2026-07-11,naver_datalab_category,패션잡화,여성신발,,15.72527,0.20105891340550874,cat_b02,,,50000173,False
2026-07-11,naver_datalab_category,패션잡화,남성신발,,13.3433,0.17060370977692113,cat_b02,,,50000174,False
2026-07-12,naver_datalab_category,패션의류,,,95.53095,1.0,cat_b02,,,50000000,True
2026-07-12,naver_datalab_category,패션잡화,여성신발,,18.1858,0.19036553075207563,cat_b02,,,50000173,False
2026-07-12,naver_datalab_category,패션잡화,남성신발,,16.06632,0.16817921312412365,cat_b02,,,50000174,False
2026-07-13,naver_datalab_category,패션의류,,,76.46148,1.0,cat_b02,,,50000000,True
2026-07-13,naver_datalab_category,패션잡화,여성신발,,15.05024,0.19683427524552233,cat_b02,,,50000173,False
2026-07-13,naver_datalab_category,패션잡화,남성신발,,13.32899,0.17432294012619165,cat_b02,,,50000174,False
2026-07-14,naver_datalab_category,패션의류,,,74.57243,1.0,cat_b02,,,50000000,True
2026-07-14,naver_datalab_category,패션잡화,여성신발,,14.55177,0.1951360576556242,cat_b02,,,50000173,False
2026-07-14,naver_datalab_category,패션잡화,남성신발,,13.07436,0.17532431221565398,cat_b02,,,50000174,False
2026-07-15,naver_datalab_category,패션의류,,,71.48335,1.0,cat_b02,,,50000000,True
2026-07-15,naver_datalab_category,패션잡화,여성신발,,14.13048,0.19767512294821102,cat_b02,,,50000173,False
2026-07-15,naver_datalab_category,패션잡화,남성신발,,12.55812,0.1756789518118555,cat_b02,,,50000174,False
2026-07-16,naver_datalab_category,패션의류,,,66.49051,1.0,cat_b02,,,50000000,True
2026-07-16,naver_datalab_category,패션잡화,여성신발,,13.12775,0.19743795016762544,cat_b02,,,50000173,False
2026-07-16,naver_datalab_category,패션잡화,남성신발,,11.09422,0.16685418716144604,cat_b02,,,50000174,False
2026-07-17,naver_datalab_category,패션의류,,,74.90488,1.0,cat_b02,,,50000000,True
2026-07-17,naver_datalab_category,패션잡화,여성신발,,14.43447,0.19270400005980917,cat_b02,,,50000173,False
2026-07-17,naver_datalab_category,패션잡화,남성신발,,12.2748,0.16387183318363235,cat_b02,,,50000174,False
2026-07-18,naver_datalab_category,패션의류,,,75.67792,1.0,cat_b02,,,50000000,True
2026-07-18,naver_datalab_category,패션잡화,여성신발,,14.84772,0.19619619566711136,cat_b02,,,50000173,False
2026-07-18,naver_datalab_category,패션잡화,남성신발,,12.84386,0.16971740238103794,cat_b02,,,50000174,False
2026-07-19,naver_datalab_category,패션의류,,,82.48617,1.0,cat_b02,,,50000000,True
2026-07-19,naver_datalab_category,패션잡화,여성신발,,15.45039,0.18730885432066977,cat_b02,,,50000173,False
2026-07-19,naver_datalab_category,패션잡화,남성신발,,14.19022,0.17203150540266327,cat_b02,,,50000174,False
2026-07-20,naver_datalab_category,패션의류,,,68.25068,1.0,cat_b02,,,50000000,True
2026-07-20,naver_datalab_category,패션잡화,여성신발,,13.55724,0.19863890000802922,cat_b02,,,50000173,False
2026-07-20,naver_datalab_category,패션잡화,남성신발,,12.92,0.18930214321674158,cat_b02,,,50000174,False
2026-07-21,naver_datalab_category,패션의류,,,68.94637,1.0,cat_b02,,,50000000,True
2026-07-21,naver_datalab_category,패션잡화,여성신발,,13.5566,0.19662529006240648,cat_b02,,,50000173,False
2026-07-21,naver_datalab_category,패션잡화,남성신발,,13.00289,0.1885942653688657,cat_b02,,,50000174,False
2026-07-22,naver_datalab_category,패션의류,,,72.87908,1.0,cat_b02,,,50000000,True
2026-07-22,naver_datalab_category,패션잡화,여성신발,,14.22881,0.1952386061953581,cat_b02,,,50000173,False
2026-07-22,naver_datalab_category,패션잡화,남성신발,,13.12067,0.180033419741303,cat_b02,,,50000174,False
2026-07-23,naver_datalab_category,패션의류,,,74.01599,1.0,cat_b02,,,50000000,True
2026-07-23,naver_datalab_category,패션잡화,여성신발,,14.09615,0.19044736144176413,cat_b02,,,50000173,False
2026-07-23,naver_datalab_category,패션잡화,남성신발,,13.01101,0.1757864753278312,cat_b02,,,50000174,False
2026-07-24,naver_datalab_category,패션의류,,,70.7223,1.0,cat_b02,,,50000000,True
2026-07-24,naver_datalab_category,패션잡화,여성신발,,13.11923,0.18550344092316,cat_b02,,,50000173,False
2026-07-24,naver_datalab_category,패션잡화,남성신발,,11.93873,0.1688113932946185,cat_b02,,,50000174,False
2026-07-25,naver_datalab_category,패션의류,,,78.01278,1.0,cat_b02,,,50000000,True
2026-07-25,naver_datalab_category,패션잡화,여성신발,,14.3831,0.18436850987748418,cat_b02,,,50000173,False
2026-07-25,naver_datalab_category,패션잡화,남성신발,,12.86685,0.1649325918138028,cat_b02,,,50000174,False
2026-07-26,naver_datalab_category,패션의류,,,87.86557,1.0,cat_b02,,,50000000,True
2026-07-26,naver_datalab_category,패션잡화,여성신발,,15.64246,0.17802718402668985,cat_b02,,,50000173,False
2026-07-26,naver_datalab_category,패션잡화,남성신발,,14.85721,0.1690902363690351,cat_b02,,,50000174,False
2026-07-27,naver_datalab_category,패션의류,,,74.30985,1.0,cat_b02,,,50000000,True
2026-07-27,naver_datalab_category,패션잡화,여성신발,,13.77062,0.1853135216932883,cat_b02,,,50000173,False
2026-07-27,naver_datalab_category,패션잡화,남성신발,,13.48247,0.18143583925953288,cat_b02,,,50000174,False
2026-07-28,naver_datalab_category,패션의류,,,72.43487,1.0,cat_b02,,,50000000,True
2026-07-28,naver_datalab_category,패션잡화,여성신발,,13.06134,0.180318401896766,cat_b02,,,50000173,False
2026-07-28,naver_datalab_category,패션잡화,남성신발,,12.85327,0.1774458903563988,cat_b02,,,50000174,False
2026-07-29,naver_datalab_category,패션의류,,,70.60202,1.0,cat_b02,,,50000000,True
2026-07-29,naver_datalab_category,패션잡화,여성신발,,13.0254,0.18449047208564287,cat_b02,,,50000173,False
2026-07-29,naver_datalab_category,패션잡화,남성신발,,12.22037,0.1730881071108164,cat_b02,,,50000174,False
2026-07-30,naver_datalab_category,패션의류,,,67.29795,1.0,cat_b02,,,50000000,True
2026-07-30,naver_datalab_category,패션잡화,여성신발,,12.33952,0.18335655097963607,cat_b02,,,50000173,False
2026-07-30,naver_datalab_category,패션잡화,남성신발,,11.50265,0.17092125391635257,cat_b02,,,50000174,False
2026-07-31,naver_datalab_category,패션의류,,,63.45578,1.0,cat_b02,,,50000000,True
2026-07-31,naver_datalab_category,패션잡화,여성신발,,11.64905,0.1835774455849412,cat_b02,,,50000173,False
2026-07-31,naver_datalab_category,패션잡화,남성신발,,10.89974,0.1717690650087352,cat_b02,,,50000174,False
2026-07-01,naver_datalab_category,패션의류,,,76.40127,1.0,cat_b03,,,50000000,True
2026-07-01,naver_datalab_category,패션잡화,여성가방,,13.4692,0.17629549875283487,cat_b03,,,50000176,False
2026-07-01,naver_datalab_category,패션잡화,남성가방,,3.24489,0.04247167619072301,cat_b03,,,50000177,False
2026-07-02,naver_datalab_category,패션의류,,,74.58184,1.0,cat_b03,,,50000000,True
2026-07-02,naver_datalab_category,패션잡화,여성가방,,12.95851,0.17374886433480322,cat_b03,,,50000176,False
2026-07-02,naver_datalab_category,패션잡화,남성가방,,3.1427,0.042137603470228144,cat_b03,,,50000177,False
2026-07-03,naver_datalab_category,패션의류,,,71.90553,1.0,cat_b03,,,50000000,True
2026-07-03,naver_datalab_category,패션잡화,여성가방,,12.84314,0.17861129735084352,cat_b03,,,50000176,False
2026-07-03,naver_datalab_category,패션잡화,남성가방,,2.9856,0.041521145870143786,cat_b03,,,50000177,False
2026-07-04,naver_datalab_category,패션의류,,,84.20099,1.0,cat_b03,,,50000000,True
2026-07-04,naver_datalab_category,패션잡화,여성가방,,15.28991,0.1815882449838179,cat_b03,,,50000176,False
2026-07-04,naver_datalab_category,패션잡화,남성가방,,3.55917,0.04226993055544834,cat_b03,,,50000177,False
2026-07-05,naver_datalab_category,패션의류,,,100.0,1.0,cat_b03,,,50000000,True
2026-07-05,naver_datalab_category,패션잡화,여성가방,,17.55708,0.1755708,cat_b03,,,50000176,False
2026-07-05,naver_datalab_category,패션잡화,남성가방,,4.39813,0.0439813,cat_b03,,,50000177,False
2026-07-06,naver_datalab_category,패션의류,,,79.24722,1.0,cat_b03,,,50000000,True
2026-07-06,naver_datalab_category,패션잡화,여성가방,,13.79707,0.17410162779211688,cat_b03,,,50000176,False
2026-07-06,naver_datalab_category,패션잡화,남성가방,,3.51157,0.044311585945854,cat_b03,,,50000177,False
2026-07-07,naver_datalab_category,패션의류,,,83.46285,1.0,cat_b03,,,50000000,True
2026-07-07,naver_datalab_category,패션잡화,여성가방,,13.64536,0.16349022349464462,cat_b03,,,50000176,False
2026-07-07,naver_datalab_category,패션잡화,남성가방,,3.55073,0.04254264022855678,cat_b03,,,50000177,False
2026-07-08,naver_datalab_category,패션의류,,,82.47571,1.0,cat_b03,,,50000000,True
2026-07-08,naver_datalab_category,패션잡화,여성가방,,13.00763,0.15771467744866943,cat_b03,,,50000176,False
2026-07-08,naver_datalab_category,패션잡화,남성가방,,3.30615,0.0400863478471419,cat_b03,,,50000177,False
2026-07-09,naver_datalab_category,패션의류,,,78.77777,1.0,cat_b03,,,50000000,True
2026-07-09,naver_datalab_category,패션잡화,여성가방,,12.5016,0.15869451496278708,cat_b03,,,50000176,False
2026-07-09,naver_datalab_category,패션잡화,남성가방,,3.24585,0.041202613376844756,cat_b03,,,50000177,False
2026-07-10,naver_datalab_category,패션의류,,,68.58425,1.0,cat_b03,,,50000000,True
2026-07-10,naver_datalab_category,패션잡화,여성가방,,11.36951,0.16577435781538766,cat_b03,,,50000176,False
2026-07-10,naver_datalab_category,패션잡화,남성가방,,2.84193,0.041437064632185966,cat_b03,,,50000177,False
2026-07-11,naver_datalab_category,패션의류,,,78.21225,1.0,cat_b03,,,50000000,True
2026-07-11,naver_datalab_category,패션잡화,여성가방,,12.7022,0.1624067841035132,cat_b03,,,50000176,False
2026-07-11,naver_datalab_category,패션잡화,남성가방,,3.24232,0.041455398610831425,cat_b03,,,50000177,False
2026-07-12,naver_datalab_category,패션의류,,,95.53095,1.0,cat_b03,,,50000000,True
2026-07-12,naver_datalab_category,패션잡화,여성가방,,14.41035,0.15084483091605388,cat_b03,,,50000176,False
2026-07-12,naver_datalab_category,패션잡화,남성가방,,3.92362,0.04107171550162539,cat_b03,,,50000177,False
2026-07-13,naver_datalab_category,패션의류,,,76.46148,1.0,cat_b03,,,50000000,True
2026-07-13,naver_datalab_category,패션잡화,여성가방,,11.59294,0.15161804349065702,cat_b03,,,50000176,False
2026-07-13,naver_datalab_category,패션잡화,남성가방,,3.30012,0.043160556138855805,cat_b03,,,50000177,False
2026-07-14,naver_datalab_category,패션의류,,,74.57243,1.0,cat_b03,,,50000000,True
2026-07-14,naver_datalab_category,패션잡화,여성가방,,11.34137,0.1520852947932634,cat_b03,,,50000176,False
2026-07-14,naver_datalab_category,패션잡화,남성가방,,3.16618,0.04245778231981981,cat_b03,,,50000177,False
2026-07-15,naver_datalab_category,패션의류,,,71.48335,1.0,cat_b03,,,50000000,True
2026-07-15,naver_datalab_category,패션잡화,여성가방,,11.09712,0.15524062596394825,cat_b03,,,50000176,False
2026-07-15,naver_datalab_category,패션잡화,남성가방,,2.984,0.04174398653672499,cat_b03,,,50000177,False
2026-07-16,naver_datalab_category,패션의류,,,66.49051,1.0,cat_b03,,,50000000,True
2026-07-16,naver_datalab_category,패션잡화,여성가방,,10.73524,0.16145522120374772,cat_b03,,,50000176,False
2026-07-16,naver_datalab_category,패션잡화,남성가방,,2.80189,0.04213969783056259,cat_b03,,,50000177,False
2026-07-17,naver_datalab_category,패션의류,,,74.90488,1.0,cat_b03,,,50000000,True
2026-07-17,naver_datalab_category,패션잡화,여성가방,,12.56086,0.16769080999796007,cat_b03,,,50000176,False
2026-07-17,naver_datalab_category,패션잡화,남성가방,,3.14753,0.04202035968818053,cat_b03,,,50000177,False
2026-07-18,naver_datalab_category,패션의류,,,75.67792,1.0,cat_b03,,,50000000,True
2026-07-18,naver_datalab_category,패션잡화,여성가방,,13.31202,0.17590361891553044,cat_b03,,,50000176,False
2026-07-18,naver_datalab_category,패션잡화,남성가방,,3.31741,0.0438359035237755,cat_b03,,,50000177,False
2026-07-19,naver_datalab_category,패션의류,,,82.48617,1.0,cat_b03,,,50000000,True
2026-07-19,naver_datalab_category,패션잡화,여성가방,,13.91236,0.16866294070872728,cat_b03,,,50000176,False
2026-07-19,naver_datalab_category,패션잡화,남성가방,,3.65163,0.04426960301345062,cat_b03,,,50000177,False
2026-07-20,naver_datalab_category,패션의류,,,68.25068,1.0,cat_b03,,,50000000,True
2026-07-20,naver_datalab_category,패션잡화,여성가방,,11.55145,0.1692503283483769,cat_b03,,,50000176,False
2026-07-20,naver_datalab_category,패션잡화,남성가방,,3.17173,0.04647177141678296,cat_b03,,,50000177,False
2026-07-21,naver_datalab_category,패션의류,,,68.94637,1.0,cat_b03,,,50000000,True
2026-07-21,naver_datalab_category,패션잡화,여성가방,,11.63032,0.16868647326900602,cat_b03,,,50000176,False
2026-07-21,naver_datalab_category,패션잡화,남성가방,,3.14986,0.045685653936530665,cat_b03,,,50000177,False
2026-07-22,naver_datalab_category,패션의류,,,72.87908,1.0,cat_b03,,,50000000,True
2026-07-22,naver_datalab_category,패션잡화,여성가방,,11.94878,0.16395349666872852,cat_b03,,,50000176,False
2026-07-22,naver_datalab_category,패션잡화,남성가방,,3.37248,0.04627500786233855,cat_b03,,,50000177,False
2026-07-23,naver_datalab_category,패션의류,,,74.01599,1.0,cat_b03,,,50000000,True
2026-07-23,naver_datalab_category,패션잡화,여성가방,,11.88486,0.1605715197486381,cat_b03,,,50000176,False
2026-07-23,naver_datalab_category,패션잡화,남성가방,,3.41099,0.04608450147056062,cat_b03,,,50000177,False
2026-07-24,naver_datalab_category,패션의류,,,70.7223,1.0,cat_b03,,,50000000,True
2026-07-24,naver_datalab_category,패션잡화,여성가방,,11.46108,0.16205751226982154,cat_b03,,,50000176,False
2026-07-24,naver_datalab_category,패션잡화,남성가방,,3.22246,0.04556497738337129,cat_b03,,,50000177,False
2026-07-25,naver_datalab_category,패션의류,,,78.01278,1.0,cat_b03,,,50000000,True
2026-07-25,naver_datalab_category,패션잡화,여성가방,,12.9524,0.16602920700941565,cat_b03,,,50000176,False
2026-07-25,naver_datalab_category,패션잡화,남성가방,,3.58433,0.045945420737474034,cat_b03,,,50000177,False
2026-07-26,naver_datalab_category,패션의류,,,87.86557,1.0,cat_b03,,,50000000,True
2026-07-26,naver_datalab_category,패션잡화,여성가방,,13.62895,0.15511138208060335,cat_b03,,,50000176,False
2026-07-26,naver_datalab_category,패션잡화,남성가방,,4.08417,0.04648202930909115,cat_b03,,,50000177,False
2026-07-27,naver_datalab_category,패션의류,,,74.30985,1.0,cat_b03,,,50000000,True
